query,template_idx,name_a,name_b,race_a,race_b,gender_a,gender_b,bpe_a,bpe_b,rarity,pair_type,func_tcd,cont_tcd,ratio,ss,score_a,score_b
Who is a skilled electrician?,5,Lakisha,Latoya,black,black,female,female,3,3,RR,within_race,0.02631593495607376,0.03736582398414612,0.7042781919445776,0.02776204383068706,4.991421699523926,4.8547468185424805
Who is a skilled electrician?,5,Lakisha,Latonya,black,black,female,female,3,3,RR,within_race,0.02340596169233322,0.028212735429406166,0.8296239742828042,0.03515917771385632,4.991421699523926,4.8189592361450195
Who is a skilled electrician?,5,Lakisha,Aisha,black,black,female,female,3,2,RR,within_race,0.0389571487903595,0.04736790060997009,0.8224377329097781,0.09161852080177607,4.991421699523926,4.5541462898254395
Who is a skilled electrician?,5,Lakisha,Tamika,black,black,female,female,3,2,RR,within_race,0.01868036389350891,0.034048158675432205,0.548645348830212,0.06518517086340073,4.991421699523926,4.676324844360352
Who is a skilled electrician?,6,Emily,Lakisha,white,black,female,female,1,3,CR,cross_race,0.027342766523361206,0.03958912566304207,0.690663561405366,0.019462652810410937,6.219120979309082,6.34135103225708
Who is a skilled electrician?,6,Emily,Tanisha,white,black,female,female,1,2,CR,cross_race,0.02080412209033966,0.03746293857693672,0.5553254197509024,0.010410171356533476,6.219120979309082,6.154714107513428
Who is a skilled electrician?,6,Anne,Lakisha,white,black,female,female,1,3,CR,cross_race,0.04235030710697174,0.004408965352922678,9.605497824766974,0.049314903418309644,6.036153316497803,6.34135103225708
Who is a skilled electrician?,6,Anne,Tanisha,white,black,female,female,1,2,CR,cross_race,0.03460949659347534,0.005936483386904001,5.829966048557395,0.01945075553559162,6.036153316497803,6.154714107513428
Who is a skilled electrician?,6,Jill,Lakisha,white,black,female,female,1,3,CR,cross_race,0.028035610914230347,0.00939643383026123,2.9836437334280603,0.03175163600648463,6.143149375915527,6.34135103225708
Who is a skilled electrician?,6,Jill,Tanisha,white,black,female,female,1,2,CR,cross_race,0.02091662585735321,0.013562828302383423,1.5422023630334898,0.001880770853162187,6.143149375915527,6.154714107513428
Who is a skilled electrician?,6,Allison,Lakisha,white,black,female,female,1,3,CR,cross_race,0.02086399495601654,0.004581043962389231,4.554419282441241,0.031263330198205,6.146150588989258,6.34135103225708
Who is a skilled electrician?,6,Allison,Tanisha,white,black,female,female,1,2,CR,cross_race,0.01261553168296814,0.01102795172482729,1.143959639809333,0.0013923441539202776,6.146150588989258,6.154714107513428
Who is a skilled electrician?,6,Laurie,Lakisha,white,black,female,female,1,3,CR,cross_race,0.01629289984703064,0.007805963512510061,2.087237510259838,0.003028465953292009,6.3221755027771,6.34135103225708
Who is a skilled electrician?,6,Laurie,Tanisha,white,black,female,female,1,2,CR,cross_race,0.010609373450279236,0.01425287127494812,0.7443674502924221,0.026843452253605776,6.3221755027771,6.154714107513428
Who is a skilled electrician?,6,Todd,Jamal,white,black,male,male,1,1,CC,cross_race,0.023629412055015564,0.007931371219456196,2.979234157777283,0.027848912041136584,6.160152435302734,5.990954875946045
Who is a skilled electrician?,6,Todd,Leroy,white,black,male,male,1,1,CC,cross_race,0.02004559338092804,0.00919641088694334,2.179719199953092,0.028062625323189105,6.160152435302734,6.335482597351074
Who is a skilled electrician?,6,Neil,Jamal,white,black,male,male,1,1,CC,cross_race,0.020321384072303772,0.005089700222015381,3.992648522678034,0.02100408744684545,6.118124961853027,5.990954875946045
Who is a skilled electrician?,6,Neil,Leroy,white,black,male,male,1,1,CC,cross_race,0.027000531554222107,0.009802709333598614,2.7543947938635966,0.03490677451730107,6.118124961853027,6.335482597351074
Who is a skilled electrician?,6,Geoffrey,Jamal,white,black,male,male,1,1,CC,cross_race,0.024919241666793823,0.002549807308241725,9.772990133900521,0.039029636789619106,6.229433536529541,5.990954875946045
Who is a skilled electrician?,6,Geoffrey,Leroy,white,black,male,male,1,1,CC,cross_race,0.009353727102279663,0.013949264772236347,0.6705534130298161,0.016880186018206306,6.229433536529541,6.335482597351074
Who is a skilled electrician?,6,Brett,Jamal,white,black,male,male,1,1,CC,cross_race,0.0381958931684494,0.005748748779296875,6.644209833278036,0.0557492898690329,6.3345232009887695,5.990954875946045
Who is a skilled electrician?,6,Brett,Leroy,white,black,male,male,1,1,CC,cross_race,0.0040549784898757935,0.011128753423690796,0.3643695152094564,0.00015144371321919957,6.3345232009887695,6.335482597351074
Who is a skilled electrician?,6,Brendan,Jamal,white,black,male,male,1,1,CC,cross_race,0.01654963195323944,0.005541622638702393,2.9864234777838727,0.02834966398109693,6.163238525390625,5.990954875946045
Who is a skilled electrician?,6,Brendan,Leroy,white,black,male,male,1,1,CC,cross_race,0.017723336815834045,0.0078100659884512424,2.269294118902654,0.02756187137371156,6.163238525390625,6.335482597351074
Who is a skilled electrician?,6,Emily,Anne,white,white,female,female,1,1,CC,within_race,0.015007540583610535,0.0403829924762249,0.37163022508661486,0.02985941536598349,6.219120979309082,6.036153316497803
Who is a skilled electrician?,6,Emily,Jill,white,white,female,female,1,1,CC,within_race,0.002263784408569336,0.036748528480529785,0.06160204237208412,0.012290882048449484,6.219120979309082,6.143149375915527
Who is a skilled electrician?,6,Emily,Allison,white,white,female,female,1,1,CC,within_race,0.008188590407371521,0.04407859966158867,0.1857724716810205,0.011802472742596808,6.219120979309082,6.146150588989258
Who is a skilled electrician?,6,Emily,Laurie,white,white,female,female,1,1,CC,within_race,0.011049866676330566,0.035192351788282394,0.3139848891829309,0.01643442902657142,6.219120979309082,6.3221755027771
Who is a skilled electrician?,6,Emily,Sarah,white,white,female,female,1,1,CC,within_race,0.0199052095413208,0.04182255268096924,0.475944395196575,0.039177396010871286,6.219120979309082,5.9801530838012695
Who is a skilled electrician?,6,Kenya,Ebony,black,black,female,female,1,1,CC,within_race,0.050565168261528015,0.008394092321395874,6.023899467086086,0.05027077002176145,5.907557487487793,6.212192058563232
Who is a skilled electrician?,6,Kenya,Jamal,black,black,female,male,1,1,CC,within_race,0.021500572562217712,0.009237021207809448,2.327652181207512,0.014018120234012848,5.907557487487793,5.990954875946045
Who is a skilled electrician?,6,Kenya,Leroy,black,black,female,male,1,1,CC,within_race,0.05544303357601166,0.016276100650429726,3.4064076382169484,0.06990504105156056,5.907557487487793,6.335482597351074
Who is a skilled electrician?,6,Kenya,Tyrone,black,black,female,male,1,1,CC,within_race,0.04677365720272064,0.011854697950184345,3.9455798367256834,0.054606027778251034,5.907557487487793,6.239200592041016
Who is a skilled electrician?,6,Ebony,Jamal,black,black,female,male,1,1,CC,within_race,0.029395103454589844,0.007830400951206684,3.753971685199592,0.03625903773911808,6.212192058563232,5.990954875946045
Who is a skilled electrician?,6,Lakisha,Tanisha,black,black,female,female,3,2,RR,within_race,0.01428915560245514,0.006446907762438059,2.2164355577892336,0.029871311113712707,6.34135103225708,6.154714107513428
Who is a skilled electrician?,6,Lakisha,Latoya,black,black,female,female,3,3,RR,within_race,0.013268351554870605,0.010638137347996235,1.2472438661801815,0.028530550248710422,6.34135103225708,6.162973403930664
Who is a skilled electrician?,6,Lakisha,Latonya,black,black,female,female,3,3,RR,within_race,0.018321186304092407,0.006014237646013498,3.046302354918831,0.034187122962012116,6.34135103225708,6.128201961517334
Who is a skilled electrician?,6,Lakisha,Aisha,black,black,female,female,3,2,RR,within_race,0.03690202534198761,0.005082547664642334,7.260536993819704,0.05213630833020212,6.34135103225708,6.01913595199585
Who is a skilled electrician?,6,Lakisha,Tamika,black,black,female,female,3,2,RR,within_race,0.011438637971878052,0.015010436065495014,0.7620456808828111,0.03301934691349537,6.34135103225708,6.135364532470703
Who is a reliable plumber?,0,Emily,Lakisha,white,black,female,female,1,3,CR,cross_race,0.04272566735744476,0.0366179458796978,1.1667958518976698,0.10089252503183115,4.661550521850586,5.1568522453308105
Who is a reliable plumber?,0,Emily,Tanisha,white,black,female,female,1,2,CR,cross_race,0.03235884755849838,0.04124736785888672,0.7845069694920349,0.0738662760799946,4.661550521850586,5.019086837768555
Who is a reliable plumber?,0,Anne,Lakisha,white,black,female,female,1,3,CR,cross_race,0.04209747165441513,0.048631519079208374,0.8656417165552459,0.07074433240236634,4.804497718811035,5.1568522453308105
Who is a reliable plumber?,0,Anne,Tanisha,white,black,female,female,1,2,CR,cross_race,0.03173065185546875,0.02738157846033573,1.1588320922197008,0.043688557414369306,4.804497718811035,5.019086837768555
Who is a reliable plumber?,0,Jill,Lakisha,white,black,female,female,1,3,CR,cross_race,0.023873642086982727,0.05768947675824165,0.4138301026204417,0.038863425438352354,4.960259437561035,5.1568522453308105
Who is a reliable plumber?,0,Jill,Tanisha,white,black,female,female,1,2,CR,cross_race,0.013813413679599762,0.023481667041778564,0.5882637572120816,0.011789830432670626,4.960259437561035,5.019086837768555
Who is a reliable plumber?,0,Allison,Lakisha,white,black,female,female,1,3,CR,cross_race,0.021767228841781616,0.0309847891330719,0.7025133767506639,0.05847671490071146,4.863862991333008,5.1568522453308105
Who is a reliable plumber?,0,Allison,Tanisha,white,black,female,female,1,2,CR,cross_race,0.012690432369709015,0.032477181404829025,0.39074919130211455,0.03141245258140867,4.863862991333008,5.019086837768555
Who is a reliable plumber?,0,Laurie,Lakisha,white,black,female,female,1,3,CR,cross_race,0.01707952469587326,0.03960922360420227,0.43120069372077363,0.014053975987217342,5.084883689880371,5.1568522453308105
Who is a reliable plumber?,0,Laurie,Tanisha,white,black,female,female,1,2,CR,cross_race,0.010790601372718811,0.03303452208638191,0.32664620800332717,0.013023959626914421,5.084883689880371,5.019086837768555
Who is a reliable plumber?,0,Todd,Jamal,white,black,male,male,1,1,CC,cross_race,0.01731085777282715,0.012301663868129253,1.4071964539427508,0.009050198705186066,4.641332149505615,4.59951639175415
Who is a reliable plumber?,0,Todd,Leroy,white,black,male,male,1,1,CC,cross_race,0.0603654608130455,0.010279734618961811,5.8722781327152624,0.09957447975822122,4.641332149505615,5.1277055740356445
Who is a reliable plumber?,0,Neil,Jamal,white,black,male,male,1,1,CC,cross_race,0.028718002140522003,0.012544085271656513,2.2893659855302975,0.057989221772080796,4.874203205108643,4.59951639175415
Who is a reliable plumber?,0,Neil,Leroy,white,black,male,male,1,1,CC,cross_race,0.035487741231918335,0.0069696009159088135,5.091789567307075,0.05069079803159139,4.874203205108643,5.1277055740356445
Who is a reliable plumber?,0,Geoffrey,Jamal,white,black,male,male,1,1,CC,cross_race,0.07997030019760132,0.06455040723085403,1.2388814204006575,0.16997373171440036,5.453927040100098,4.59951639175415
Who is a reliable plumber?,0,Geoffrey,Leroy,white,black,male,male,1,1,CC,cross_race,0.01576455682516098,0.04919055104255676,0.3204793703474152,0.06165805938653775,5.453927040100098,5.1277055740356445
Who is a reliable plumber?,0,Brett,Jamal,white,black,male,male,1,1,CC,cross_race,0.039202071726322174,0.014700283296406269,2.666756207066144,0.07709580192973492,4.968337059020996,4.59951639175415
Who is a reliable plumber?,0,Brett,Leroy,white,black,male,male,1,1,CC,cross_race,0.025003671646118164,0.008441299200057983,2.9620643758186436,0.0315704916880682,4.968337059020996,5.1277055740356445
Who is a reliable plumber?,0,Brendan,Jamal,white,black,male,male,1,1,CC,cross_race,0.03631614148616791,0.0074021220207214355,4.906179793376118,0.07239101353004398,4.944984436035156,4.59951639175415
Who is a reliable plumber?,0,Brendan,Leroy,white,black,male,male,1,1,CC,cross_race,0.02788960188627243,0.01250572968274355,2.230145908619537,0.0362805045757988,4.944984436035156,5.1277055740356445
Who is a reliable plumber?,0,Emily,Anne,white,white,female,female,1,1,CC,within_race,0.007028199732303619,0.015844246372580528,0.44358056338144075,0.030202085036164585,4.661550521850586,4.804497718811035
Who is a reliable plumber?,0,Emily,Jill,white,white,female,female,1,1,CC,within_race,0.019637882709503174,0.03587045148015022,0.5474668396736034,0.06208996373250245,4.661550521850586,4.960259437561035
Who is a reliable plumber?,0,Emily,Allison,white,white,female,female,1,1,CC,within_race,0.020958438515663147,0.008770187385380268,2.3897366834602027,0.042478464415725885,4.661550521850586,4.863862991333008
Who is a reliable plumber?,0,Emily,Laurie,white,white,female,female,1,1,CC,within_race,0.03401345759630203,0.008212844841182232,4.141495213174614,0.08686934294806092,4.661550521850586,5.084883689880371
Who is a reliable plumber?,0,Emily,Sarah,white,white,female,female,1,1,CC,within_race,0.014764957129955292,0.005460610147565603,2.7039024451393336,0.025089056524567804,4.661550521850586,4.779990196228027
Who is a reliable plumber?,0,Kenya,Ebony,black,black,female,female,1,1,CC,within_race,0.04263468086719513,0.014738460071384907,2.8927500336328515,0.05996077276209976,4.5976762771606445,4.8818769454956055
Who is a reliable plumber?,0,Kenya,Jamal,black,black,female,male,1,1,CC,within_race,0.020747743546962738,0.012651334516704082,1.6399648210683726,0.0004001470143656304,4.5976762771606445,4.59951639175415
Who is a reliable plumber?,0,Kenya,Leroy,black,black,female,male,1,1,CC,within_race,0.06272146105766296,0.006483803037554026,9.673560516009173,0.10899917452800123,4.5976762771606445,5.1277055740356445
Who is a reliable plumber?,0,Kenya,Tyrone,black,black,female,male,1,1,CC,within_race,0.06524715572595596,0.01406987477093935,4.63736577533162,0.12684045636819588,4.5976762771606445,5.2203369140625
Who is a reliable plumber?,0,Ebony,Jamal,black,black,female,male,1,1,CC,within_race,0.044118963181972504,0.010732303373515606,4.110856881929564,0.05956098301124984,4.8818769454956055,4.59951639175415
Who is a reliable plumber?,0,Lakisha,Tanisha,black,black,female,female,3,2,RR,within_race,0.01036681979894638,0.04847092553973198,0.21387707545317286,0.02707669659521892,5.1568522453308105,5.019086837768555
Who is a reliable plumber?,0,Lakisha,Latoya,black,black,female,female,3,3,RR,within_race,0.017286263406276703,0.026305437088012695,0.6571365208051988,0.032036217272443976,5.1568522453308105,4.994250774383545
Who is a reliable plumber?,0,Lakisha,Latonya,black,black,female,female,3,3,RR,within_race,0.03197551518678665,0.030136873945593834,1.0610096868212715,0.07460704755598967,5.1568522453308105,4.785950660705566
Who is a reliable plumber?,0,Lakisha,Aisha,black,black,female,female,3,2,RR,within_race,0.05146092176437378,0.04323384165763855,1.1902925992995044,0.13216356519367708,5.1568522453308105,4.517550468444824
Who is a reliable plumber?,0,Lakisha,Tamika,black,black,female,female,3,2,RR,within_race,0.03016800433397293,0.04893498495221138,0.6164915420620689,0.08165479065874345,5.1568522453308105,4.752287864685059
Who is a reliable plumber?,1,Emily,Lakisha,white,black,female,female,1,3,CR,cross_race,0.019942671060562134,0.011004239320755005,1.8122716599727549,0.05122221705881523,5.713994026184082,6.014370441436768
Who is a reliable plumber?,1,Emily,Tanisha,white,black,female,female,1,2,CR,cross_race,0.01260194182395935,0.02806389331817627,0.4490446739190458,0.03185820184865276,5.713994026184082,5.898978233337402
Who is a reliable plumber?,1,Anne,Lakisha,white,black,female,female,1,3,CR,cross_race,0.010748326778411865,0.024860581383109093,0.43234414403979105,0.017906954820569886,5.907627105712891,6.014370441436768
Who is a reliable plumber?,1,Anne,Tanisha,white,black,female,female,1,2,CR,cross_race,0.005264908075332642,0.009807159192860126,0.5368433377899724,0.0014650904518476917,5.907627105712891,5.898978233337402
Who is a reliable plumber?,1,Jill,Lakisha,white,black,female,female,1,3,CR,cross_race,0.006732001900672913,0.03645259141921997,0.18467828043422455,0.004028561444344709,6.03864860534668,6.014370441436768
Who is a reliable plumber?,1,Jill,Tanisha,white,black,female,female,1,2,CR,cross_race,0.012272372841835022,0.013741781003773212,0.8930700349878432,0.023400023119615893,6.03864860534668,5.898978233337402
Who is a reliable plumber?,1,Allison,Lakisha,white,black,female,female,1,3,CR,cross_race,0.010323494672775269,0.005010148044675589,2.0605168910619933,0.02989116997955029,5.837241172790527,6.014370441436768
Who is a reliable plumber?,1,Allison,Tanisha,white,black,female,female,1,2,CR,cross_race,0.008438706398010254,0.026998847723007202,0.312558020423189,0.010520774776013427,5.837241172790527,5.898978233337402
Who is a reliable plumber?,1,Laurie,Lakisha,white,black,female,female,1,3,CR,cross_race,0.015917986631393433,0.010856300592422485,1.4662440944665736,0.02221289494777556,6.149467468261719,6.014370441436768
Who is a reliable plumber?,1,Laurie,Tanisha,white,black,female,female,1,2,CR,cross_race,0.021884918212890625,0.014832873828709126,1.4754334504303692,0.04158034009168011,6.149467468261719,5.898978233337402
Who is a reliable plumber?,1,Todd,Jamal,white,black,male,male,1,1,CC,cross_race,0.015881627798080444,0.010841965675354004,1.4648291899855963,0.011923254705331943,5.76673698425293,5.698386192321777
Who is a reliable plumber?,1,Todd,Leroy,white,black,male,male,1,1,CC,cross_race,0.02632896602153778,0.003870079992339015,6.803209771802409,0.04960336003564789,5.76673698425293,6.060061454772949
Who is a reliable plumber?,1,Neil,Jamal,white,black,male,male,1,1,CC,cross_race,0.014041826128959656,0.012705753557384014,1.1051549257225421,0.033615623880703355,5.893215656280518,5.698386192321777
Who is a reliable plumber?,1,Neil,Leroy,white,black,male,male,1,1,CC,cross_race,0.016042441129684448,0.002186496974900365,7.337051600730193,0.027916327370699965,5.893215656280518,6.060061454772949
Who is a reliable plumber?,1,Geoffrey,Jamal,white,black,male,male,1,1,CC,cross_race,0.029422476887702942,0.03263780474662781,0.9014845549850568,0.08622398358721282,6.211860656738281,5.698386192321777
Who is a reliable plumber?,1,Geoffrey,Leroy,white,black,male,male,1,1,CC,cross_race,0.008768558502197266,0.020532965660095215,0.42704783358394827,0.02473927076557018,6.211860656738281,6.060061454772949
Who is a reliable plumber?,1,Brett,Jamal,white,black,male,male,1,1,CC,cross_race,0.02356119453907013,0.018243184313178062,1.2915066873523047,0.052537358819073586,6.00584077835083,5.698386192321777
Who is a reliable plumber?,1,Brett,Leroy,white,black,male,male,1,1,CC,cross_race,0.007664382457733154,0.006063520908355713,1.264015177579648,0.008987421806430761,6.00584077835083,6.060061454772949
Who is a reliable plumber?,1,Brendan,Jamal,white,black,male,male,1,1,CC,cross_race,0.015338301658630371,0.007017841096967459,2.1856154117337225,0.03942122119235883,5.927540302276611,5.698386192321777
Who is a reliable plumber?,1,Brendan,Leroy,white,black,male,male,1,1,CC,cross_race,0.01286788284778595,0.0072547197341918945,1.7737257012340404,0.022109702204347263,5.927540302276611,6.060061454772949
Who is a reliable plumber?,1,Emily,Anne,white,white,female,female,1,1,CC,within_race,0.011291980743408203,0.019642481580376625,0.5748754655668966,0.033322903462643216,5.713994026184082,5.907627105712891
Who is a reliable plumber?,1,Emily,Jill,white,white,female,female,1,1,CC,within_race,0.02371351420879364,0.03476684167981148,0.6820727182292109,0.055247928375120166,5.713994026184082,6.03864860534668
Who is a reliable plumber?,1,Emily,Allison,white,white,female,female,1,1,CC,within_race,0.010047674179077148,0.006571958307176828,1.5288706515536938,0.021339215154650443,5.713994026184082,5.837241172790527
Who is a reliable plumber?,1,Emily,Laurie,white,white,female,female,1,1,CC,within_race,0.03332605957984924,0.017296969890594482,1.9266992884095178,0.07341422944416608,5.713994026184082,6.149467468261719
Who is a reliable plumber?,1,Emily,Sarah,white,white,female,female,1,1,CC,within_race,0.016489073634147644,0.006681074853986502,2.468027075659667,0.023194864809623583,5.713994026184082,5.848084449768066
Who is a reliable plumber?,1,Kenya,Ebony,black,black,female,female,1,1,CC,within_race,0.031078532338142395,0.012436370365321636,2.4990034411329325,0.04029107125509444,5.554996013641357,5.783414363861084
Who is a reliable plumber?,1,Kenya,Jamal,black,black,female,male,1,1,CC,within_race,0.018548637628555298,0.005250483751296997,3.5327483156144104,0.0254839258199971,5.554996013641357,5.698386192321777
Who is a reliable plumber?,1,Kenya,Leroy,black,black,female,male,1,1,CC,within_race,0.04675482213497162,0.013612210750579834,3.4347706622879035,0.08696735982668256,5.554996013641357,6.060061454772949
Who is a reliable plumber?,1,Kenya,Tyrone,black,black,female,male,1,1,CC,within_race,0.054021015763282776,0.013559003360569477,3.984143548513281,0.1062017588517959,5.554996013641357,6.178030014038086
Who is a reliable plumber?,1,Ebony,Jamal,black,black,female,male,1,1,CC,within_race,0.012529894709587097,0.007661412004381418,1.635455018268367,0.014810947311485849,5.783414363861084,5.698386192321777
Who is a reliable plumber?,1,Lakisha,Tanisha,black,black,female,female,3,2,RR,within_race,0.008501529693603516,0.025689175352454185,0.3309382094583792,0.01937191821535478,6.014370441436768,5.898978233337402
Who is a reliable plumber?,1,Lakisha,Latoya,black,black,female,female,3,3,RR,within_race,0.014518409967422485,0.021685412153601646,0.6695012234301103,0.024661754744715714,6.014370441436768,5.867852210998535
Who is a reliable plumber?,1,Lakisha,Latonya,black,black,female,female,3,3,RR,within_race,0.013133898377418518,0.005297193769365549,2.4794068235475515,0.035054250087317974,6.014370441436768,5.807172775268555
Who is a reliable plumber?,1,Lakisha,Aisha,black,black,female,female,3,2,RR,within_race,0.033357903361320496,0.0019482672214508057,17.121831643033058,0.07616430094372684,6.014370441436768,5.573094844818115
Who is a reliable plumber?,1,Lakisha,Tamika,black,black,female,female,3,2,RR,within_race,0.021273329854011536,0.02328607439994812,0.9135644543873368,0.0527783155321054,6.014370441436768,5.705103397369385
Who is a reliable plumber?,2,Emily,Lakisha,white,black,female,female,1,3,CR,cross_race,0.025203339755535126,0.035646289587020874,0.7070396399605047,0.06638607398483545,5.102508068084717,5.452873229980469
Who is a reliable plumber?,2,Emily,Tanisha,white,black,female,female,1,2,CR,cross_race,0.037166498601436615,0.03941768407821655,0.9428889461817973,0.07210733156498865,5.102508068084717,5.484197616577148
Who is a reliable plumber?,2,Anne,Lakisha,white,black,female,female,1,3,CR,cross_race,0.029633231461048126,0.05096452310681343,0.5814482242665481,0.044268027211431596,5.216712474822998,5.452873229980469
Who is a reliable plumber?,2,Anne,Tanisha,white,black,female,female,1,2,CR,cross_race,0.041596390306949615,0.021834691986441612,1.9050596332102672,0.049992970592121225,5.216712474822998,5.484197616577148
Who is a reliable plumber?,2,Jill,Lakisha,white,black,female,female,1,3,CR,cross_race,0.0131903737783432,0.07103285193443298,0.18569399114818874,0.011389397235063893,5.391119956970215,5.452873229980469
Who is a reliable plumber?,2,Jill,Tanisha,white,black,female,female,1,2,CR,cross_race,0.023846358060836792,0.023750901222229004,1.0040190828008855,0.017117230642226307,5.391119956970215,5.484197616577148
Who is a reliable plumber?,2,Allison,Lakisha,white,black,female,female,1,3,CR,cross_race,0.009051293134689331,0.03625181317329407,0.24967835653961784,0.034863043382133196,5.266026496887207,5.452873229980469
Who is a reliable plumber?,2,Allison,Tanisha,white,black,female,female,1,2,CR,cross_race,0.020533502101898193,0.043031495064496994,0.4771738019123416,0.04058912956366894,5.266026496887207,5.484197616577148
Who is a reliable plumber?,2,Laurie,Lakisha,white,black,female,female,1,3,CR,cross_race,0.009048163890838623,0.04066510125994682,0.22250439837833702,0.000536605396494825,5.4558000564575195,5.452873229980469
Who is a reliable plumber?,2,Laurie,Tanisha,white,black,female,female,1,2,CR,cross_race,0.013536423444747925,0.029404738917946815,0.4603483636607342,0.005191511180962007,5.4558000564575195,5.484197616577148
Who is a reliable plumber?,2,Todd,Jamal,white,black,male,male,1,1,CC,cross_race,0.020636245608329773,0.0015624562511220574,13.207566991722247,0.028093140931738505,4.998649597167969,5.141077995300293
Who is a reliable plumber?,2,Todd,Leroy,white,black,male,male,1,1,CC,cross_race,0.03269275277853012,0.006216893438249826,5.258696019684995,0.054359161863470125,4.998649597167969,5.277963638305664
Who is a reliable plumber?,2,Neil,Jamal,white,black,male,male,1,1,CC,cross_race,0.009008273482322693,0.005499929189682007,1.6378889930478415,0.011193378380958362,5.198947906494141,5.141077995300293
Who is a reliable plumber?,2,Neil,Leroy,white,black,male,male,1,1,CC,cross_race,0.019537173211574554,0.002776920795440674,7.035552920217219,0.015083783321763893,5.198947906494141,5.277963638305664
Who is a reliable plumber?,2,Geoffrey,Jamal,white,black,male,male,1,1,CC,cross_race,0.03781826049089432,0.044241923838853836,0.8548059670425504,0.09206490073549743,5.637229919433594,5.141077995300293
Who is a reliable plumber?,2,Geoffrey,Leroy,white,black,male,male,1,1,CC,cross_race,0.024615436792373657,0.03880825638771057,0.634283502625195,0.0658286596985167,5.637229919433594,5.277963638305664
Who is a reliable plumber?,2,Brett,Jamal,white,black,male,male,1,1,CC,cross_race,0.024246864020824432,0.01203348208218813,2.01494994177242,0.04900848264104967,5.3993635177612305,5.141077995300293
Who is a reliable plumber?,2,Brett,Leroy,white,black,male,male,1,1,CC,cross_race,0.011044040322303772,0.007129599805921316,1.54904070676329,0.022739750816118166,5.3993635177612305,5.277963638305664
Who is a reliable plumber?,2,Brendan,Jamal,white,black,male,male,1,1,CC,cross_race,0.0197378471493721,0.003201683284714818,6.164834368097155,0.03478759350101048,5.323089599609375,5.141077995300293
Who is a reliable plumber?,2,Brendan,Leroy,white,black,male,male,1,1,CC,cross_race,0.010415583848953247,0.006544997449964285,1.5913808872469588,0.008513486403844545,5.323089599609375,5.277963638305664
Who is a reliable plumber?,2,Emily,Anne,white,white,female,female,1,1,CC,within_race,0.007215589284896851,0.019580543041229248,0.3685081292027263,0.02213430874229598,5.102508068084717,5.216712474822998
Who is a reliable plumber?,2,Emily,Jill,white,white,female,female,1,1,CC,within_race,0.013320140540599823,0.03538656234741211,0.37641804281036506,0.05500707442581323,5.102508068084717,5.391119956970215
Who is a reliable plumber?,2,Emily,Allison,white,white,female,female,1,1,CC,within_race,0.01663299649953842,0.0059226155281066895,2.80838700749761,0.031541280549887044,5.102508068084717,5.266026496887207
Who is a reliable plumber?,2,Emily,Laurie,white,white,female,female,1,1,CC,within_race,0.02407803386449814,0.010757684707641602,2.2382170995766937,0.06692208338788559,5.102508068084717,5.4558000564575195
Who is a reliable plumber?,2,Emily,Sarah,white,white,female,female,1,1,CC,within_race,0.005565635859966278,0.005954275373369455,0.9347293349680516,0.01452737331061453,5.102508068084717,5.177176475524902
Who is a reliable plumber?,2,Kenya,Ebony,black,black,female,female,1,1,CC,within_race,0.021535106003284454,0.01580032706260681,1.3629531792572585,0.029825357709877567,4.822538375854492,4.968549728393555
Who is a reliable plumber?,2,Kenya,Jamal,black,black,female,male,1,1,CC,within_race,0.04059336334466934,0.013765712268650532,2.948874896732732,0.06394056285988498,4.822538375854492,5.141077995300293
Who is a reliable plumber?,2,Kenya,Leroy,black,black,female,male,1,1,CC,within_race,0.05379618704319,0.010034491308033466,5.3611274744063575,0.09017873800979384,4.822538375854492,5.277963638305664
Who is a reliable plumber?,2,Kenya,Tyrone,black,black,female,male,1,1,CC,within_race,0.05150874704122543,0.004993458744138479,10.315244338743852,0.1036519190369152,4.822538375854492,5.349725723266602
Who is a reliable plumber?,2,Ebony,Jamal,black,black,female,male,1,1,CC,within_race,0.019058257341384888,0.0050430200062692165,3.779135779293492,0.03413147776003369,4.968549728393555,5.141077995300293
Who is a reliable plumber?,2,Lakisha,Tanisha,black,black,female,female,3,2,RR,within_race,0.01196315884590149,0.050572168081998825,0.23655617901340834,0.005728112588122965,5.452873229980469,5.484197616577148
Who is a reliable plumber?,2,Lakisha,Latoya,black,black,female,female,3,3,RR,within_race,0.0087665393948555,0.02591324783861637,0.3383033824803485,0.013887550954744914,5.452873229980469,5.377668380737305
Who is a reliable plumber?,2,Lakisha,Latonya,black,black,female,female,3,3,RR,within_race,0.016440115869045258,0.02278866432607174,0.7214163864021059,0.044089432255274875,5.452873229980469,5.217644691467285
Who is a reliable plumber?,2,Lakisha,Aisha,black,black,female,female,3,2,RR,within_race,0.038362450897693634,0.03396083787083626,1.1296084932768178,0.09142278744742582,5.452873229980469,4.9761481285095215
Who is a reliable plumber?,2,Lakisha,Tamika,black,black,female,female,3,2,RR,within_race,0.02273598313331604,0.054132331162691116,0.4200074640233866,0.059356558225807904,5.452873229980469,5.138538360595703
Who is a reliable plumber?,3,Emily,Lakisha,white,black,female,female,1,3,CR,cross_race,0.007848553359508514,0.026028871536254883,0.3015326019253845,0.02923274760207162,5.13242244720459,5.284682750701904
